timestamp,zone,city,raw_query,status_code,number_of_results,new_results,error_message
2026-05-24T17:52:02Z,Zone 1 — Windsor / Essex County,Windsor,"2740 Jefferson Blvd , Windsor, ON N8T 3C7, Canada",200,1,1,
2026-05-24T17:52:03Z,Zone 3 — Sarnia / Lambton County,Brigden,"275 Frobisher Dr , Waterloo, ON N2V 2G4, Canada",200,1,1,
2026-05-24T17:52:03Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Fergus,"275 Gordon St , Fergus, ON N1M 2W3, Canada",200,1,1,
2026-05-24T17:52:04Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Cambridge,"275 Sheldon Dr & 6, Cambridge, ON N1T 1A3, Canada",200,1,1,
2026-05-24T17:52:05Z,Zone 2 — Chatham-Kent,Dealtown,"279 Dr, Barrie, ON L4N 8X9, Canada",200,12,11,
2026-05-24T17:52:05Z,Zone 1 — Windsor / Essex County,Ruthven,"28 Dimar Dr , Kingsville, ON N9Y 0G2, Canada",200,1,1,
2026-05-24T17:52:06Z,Zone 4 — London / Middlesex,London,"28 Micro Ct , London, ON N6E 2T5, Canada",200,1,1,
2026-05-24T17:52:07Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Kitchener,"280 Shoemaker St , Kitchener, ON N2E 3E1, Canada",200,1,1,
2026-05-24T17:52:08Z,Zone 4 — London / Middlesex,Kerwood,"280 Woolwich St S , Breslau, ON N0B 1M0, Canada",200,1,0,
2026-05-24T17:52:08Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Kitchener,"282 Marsland Dr , Waterloo, ON N2J 3Z1, Canada",200,1,1,
2026-05-24T17:52:09Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Waterloo,"282 Marsland Dr , Waterloo, ON N3E 0B3, Canada",200,1,0,
2026-05-24T17:52:10Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Waterloo,"283 Northfield Dr E , Waterloo, ON N2K 4H2, Canada",200,1,1,
2026-05-24T17:52:11Z,Zone 5 — Woodstock / Oxford County,Tavistock,"285 Lorne Ave E , Stratford, ON N4Z 0A6, Canada",200,1,1,
2026-05-24T17:52:11Z,Zone 5 — Woodstock / Oxford County,Norwich,"285795 Airport Rd , Norwich, ON N0J 1P0, Canada",200,1,1,
2026-05-24T17:52:12Z,Zone 1 — Windsor / Essex County,Harrow,"2884 Slough St & 2, Mississauga, ON L4T 1G3, Canada",200,1,1,
2026-05-24T17:52:13Z,Zone 1 — Windsor / Essex County,Harrow,"29 Armstrong Ave, Georgetown, ON L7G 4S1, Canada",200,1,1,
2026-05-24T17:52:14Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Cambridge,"29 Dickson St , Cambridge, ON N1R 1T5, Canada",200,1,1,
2026-05-24T17:52:14Z,Zone 4 — London / Middlesex,North Middlesex,"290 Humberline Dr , Etobicoke, ON M9W 5S2, Canada",200,1,1,
2026-05-24T17:52:15Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Stratford,"291 Griffith Rd , Stratford, ON N4Z 0A6, Canada",200,1,1,
2026-05-24T17:52:16Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Guelph,"291 Woodlawn Rd W , Guelph, ON N1H 7L6, Canada",200,1,1,
2026-05-24T17:52:16Z,Zone 1 — Windsor / Essex County,Windsor,"2910 Walker Rd, Windsor, ON N8W 3R3, Canada",200,1,1,
2026-05-24T17:52:17Z,Zone 4 — London / Middlesex,London,"296 Egerton St , London, ON N5Z 2G7, Canada",200,1,1,
2026-05-24T17:52:18Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Conestogo,"299 Northfield Dr E , Waterloo, ON N2K 4H2, Canada",200,1,1,
2026-05-24T17:52:19Z,Zone 5 — Woodstock / Oxford County,Woodstock,"3 Bysham Park Dr , Woodstock, ON N4T 1P1, Canada",200,1,1,
2026-05-24T17:52:19Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Guelph,"3 Watson Rd S , Guelph, ON N1L 1E3, Canada",200,1,1,
2026-05-24T17:52:20Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Drayton,"30 Crescent, Aurora, ON L4G 7M7, Canada",200,3,3,
2026-05-24T17:52:21Z,Zone 1 — Windsor / Essex County,Harrow,"30 Driver Rd , Brampton, ON L6T 5V2, Canada",200,1,1,
2026-05-24T17:52:21Z,Zone 2 — Chatham-Kent,Blenheim,"300 Industrial Ave , Blenheim, ON N0P 1A0, Canada",200,1,1,
2026-05-24T17:52:22Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Kitchener,"300 Mill St , Kitchener, ON N2M 3R8, Canada",200,1,1,
2026-05-24T17:52:23Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Waterloo,"300 Regina St N , Waterloo, ON N2J 3B8, Canada",200,1,1,
2026-05-24T17:52:24Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Conestogo,"300 Trillium Dr , Kitchener, ON N2E 1X2, Canada",200,1,1,
2026-05-24T17:52:24Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Kitchener,"300 Trillium Dr , Kitchener, ON N2E 1X2, Canada",200,1,0,
2026-05-24T17:52:25Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Wilmot,"300 Trillium Dr , Kitchener, ON N2E 1X2, Canada",200,1,0,
2026-05-24T17:52:26Z,Zone 4 — London / Middlesex,London,"300 William St , London, ON N6B 3C4, Canada",200,1,1,
2026-05-24T17:52:27Z,Zone 1 — Windsor / Essex County,Lakeshore,"302 Patillo Rd , Tecumseh, ON N8N 2L9, Canada",200,1,1,
2026-05-24T17:52:27Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Rockwood,"304 Stone Rd W , Guelph, ON N1G 4W4, Canada",200,1,1,
2026-05-24T17:52:28Z,Zone 1 — Windsor / Essex County,Windsor,"3040 Deziel Dr , Windsor, ON N8W 5A5, Canada",200,1,1,
2026-05-24T17:52:29Z,Zone 1 — Windsor / Essex County,Windsor,"3040 Jefferson Blvd , Windsor, ON N8T 3G9, Canada",200,1,1,
2026-05-24T17:52:29Z,Zone 1 — Windsor / Essex County,Windsor,"3041 Dougall Ave , Windsor, ON N9E 1S3, Canada",200,1,1,
2026-05-24T17:52:30Z,Zone 5 — Woodstock / Oxford County,Bright,"305 Industrial Pkwy S , Aurora, ON L4G 6X7, Canada",200,1,1,
2026-05-24T17:52:31Z,Zone 1 — Windsor / Essex County,LaSalle,"3096 Devon Dr , Windsor, ON N8X 4L2, Canada",200,1,1,
2026-05-24T17:52:32Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Paris,"31 Mechanic St , Paris, ON N3L 1K1, Canada",200,1,1,
2026-05-24T17:52:32Z,Zone 3 — Sarnia / Lambton County,Port Lambton,"311 Bowes Rd , Vaughan, ON L4K 1J2, Canada",200,1,1,
2026-05-24T17:52:33Z,Zone 5 — Woodstock / Oxford County,Woodstock,"313 Tecumseh St , Woodstock, ON N4S 7W1, Canada",200,1,1,
2026-05-24T17:52:34Z,Zone 1 — Windsor / Essex County,Tecumseh,"317 Croft Dr , Tecumseh, ON N8N 2S2, Canada",200,1,1,
2026-05-24T17:52:34Z,Zone 1 — Windsor / Essex County,Windsor,"3181 Devon Dr , Windsor, ON N8X 4L3, Canada",200,1,1,
2026-05-24T17:52:35Z,Zone 1 — Windsor / Essex County,Lakeshore,"319 Talbot St N , Essex, ON N8M 2W3, Canada",200,1,1,
2026-05-24T17:52:36Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Guelph,"32 Airpark Pl , Guelph, ON N1L 1B2, Canada",200,1,1,
2026-05-24T17:52:37Z,Zone 4 — London / Middlesex,London,"320 Dundas St , London, ON N6B 3R8, Canada",200,1,1,
2026-05-24T17:52:37Z,Zone 4 — London / Middlesex,Strathroy,"323 Caradoc St S , Strathroy, ON N7G 2P3, Canada",200,1,1,
2026-05-24T17:52:38Z,Zone 4 — London / Middlesex,Strathroy,"324 Burritt St , Stratford, ON N5A 0A3, Canada",200,1,1,
2026-05-24T17:52:39Z,Zone 1 — Windsor / Essex County,Windsor,"3243 Marentette Ave , Windsor, ON N8X 4G3, Canada",200,1,1,
2026-05-24T17:52:41Z,Zone 3 — Sarnia / Lambton County,Dawn-Euphemia,"3255 Lambton County Rd 79 , Alvinston, ON N0N 1A0, Canada",200,2,0,
2026-05-24T17:52:42Z,Zone 1 — Windsor / Essex County,Stoney Point,"327 Barton St , Stoney Creek, ON L8E 2K8, Canada",200,1,1,
2026-05-24T17:52:42Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Kitchener,"330 Gage Ave , Kitchener, ON N2M 5C6, Canada",200,1,1,
2026-05-24T17:52:43Z,Zone 1 — Windsor / Essex County,Stoney Point,"333 Green Rd, Stoney Creek, ON L8E 2B1, Canada",200,1,1,
2026-05-24T17:52:44Z,Zone 5 — Woodstock / Oxford County,Mount Elgin,"333235 Plank Line , Mount Elgin, ON N0J 1N0, Canada",200,1,1,
2026-05-24T17:52:44Z,Zone 1 — Windsor / Essex County,Windsor,"3350 N Talbot Rd , Windsor, ON N0R 1L0, Canada",200,1,1,
2026-05-24T17:52:45Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Cambridge,"336 Eagle St N , Cambridge, ON N3H 1C2, Canada",200,1,1,
2026-05-24T17:52:46Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,New Hamburg,"338 Waterloo St , New Hamburg, ON N3A 1T6, Canada",200,1,1,
2026-05-24T17:52:47Z,Zone 4 — London / Middlesex,London,"3392 Wonderland Rd S , London, ON N6L 1A8, Canada",200,1,1,
2026-05-24T17:52:48Z,Zone 4 — London / Middlesex,London,"3392 Wonderland Rd S , London, ON N6L 1J9, Canada",200,1,1,
2026-05-24T17:52:48Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Guelph,"340 Edinburgh Rd. N, * Large trucks should enter compound at, EMCO, 65 Dawson Rd, Guelph, ON N1H 7Y4, Canada",200,2,1,
2026-05-24T17:52:49Z,Zone 3 — Sarnia / Lambton County,Brigden,"342 Bronte St. S , Milton, ON L9T 5B7, Canada",200,1,1,
2026-05-24T17:52:50Z,Zone 1 — Windsor / Essex County,Colchester,"3485 Harvester Rd , Burlington, ON L7N 3T3, Canada",200,1,1,
2026-05-24T17:52:50Z,Zone 1 — Windsor / Essex County,Tecumseh,"35 Amy Croft Dr , Lakeshore, ON N9K 1C8, Canada",200,1,1,
2026-05-24T17:52:51Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Puslinch,"35 Cooper Dr , Guelph, ON N1C 0A4, Canada",200,1,1,
2026-05-24T17:52:52Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Puslinch,"35 Lingard Rd , Cambridge, ON N1T 2H4, Canada",200,1,1,
2026-05-24T17:52:53Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Cambridge,"35 Raglin Rd , Cambridge, ON N1T 1X9, Canada",200,1,1,
2026-05-24T17:52:53Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Guelph,"350 Speedvale Ave W , Guelph, ON N1H 7M7, Canada",200,1,1,
2026-05-24T17:52:54Z,Zone 2 — Chatham-Kent,Cedar Springs,"3500 Laird Rd , Mississauga, ON L5L 5Y4, Canada",200,1,1,
2026-05-24T17:52:55Z,Zone 1 — Windsor / Essex County,Stoney Point,"351 Queen St N , Tilbury, ON N0P 2L0, Canada",200,1,1,
2026-05-24T17:52:56Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Guelph,"355 Elmira Rd N , Guelph, ON N1K 1P9, Canada",200,1,1,
2026-05-24T17:52:56Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,New Hamburg,"3589 Bleams Rd , New Hamburg, ON N3A 2J1, Canada",200,1,1,
2026-05-24T17:52:57Z,Zone 2 — Chatham-Kent,Muirkirk,"360 Ave E, Milton, ON L9T 1Y4, Canada",200,1,1,
2026-05-24T17:52:58Z,Zone 1 — Windsor / Essex County,LaSalle,"360 Eugenie St E , Windsor, ON N8X 2Y1, Canada",200,1,1,
2026-05-24T17:52:58Z,Zone 5 — Woodstock / Oxford County,Plattsville,"365 Deerhurst Dr , Brampton, ON L6T 5K3, Canada",200,1,1,
2026-05-24T17:52:59Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Waterloo,"368 Phillip St , Waterloo, ON N2L 5J1, Canada",200,1,1,
2026-05-24T17:53:00Z,Zone 4 — London / Middlesex,Bayham,"37 Tillson St , Tillsonburg, ON N4G 0B7, Canada",200,1,1,
2026-05-24T17:53:01Z,Zone 5 — Woodstock / Oxford County,Tillsonburg,"37 Tillson St , Tillsonburg, ON N4G 0B7, Canada",200,1,0,
2026-05-24T17:53:01Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,New Hamburg,"374 Hamilton Rd , New Hamburg, ON N3A 2K2, Canada",200,1,1,
2026-05-24T17:53:02Z,Zone 4 — London / Middlesex,St. Thomas,"38 Queen St , St Thomas, ON N5R 3J2, Canada",200,1,1,
2026-05-24T17:53:03Z,Zone 1 — Windsor / Essex County,Stoney Point,"38 St, Tilbury, ON N0P 2L0, Canada",200,1,1,
2026-05-24T17:53:04Z,Zone 4 — London / Middlesex,Belmont,"38 Thornmount Dr , Scarborough, ON M1B 5P2, Canada",200,1,1,
2026-05-24T17:53:04Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Cambridge,"380 Sheldon Dr , Cambridge, ON N1T 2C2, Canada",200,1,1,
2026-05-24T17:53:05Z,Zone 4 — London / Middlesex,Middlesex Centre,"380 Sheldon Dr /8, Cambridge, ON N1T 2C2, Canada",200,1,1,
2026-05-24T17:53:06Z,Zone 5 — Woodstock / Oxford County,Zorra,"383723 Salford Rd RR, Salford, ON N0J 1W0, Canada",200,1,0,
2026-05-24T17:53:06Z,Zone 4 — London / Middlesex,Middlesex Centre,"384 Millen Rd , Stoney Creek, ON L8E 2P7, Canada",200,1,1,
2026-05-24T17:53:07Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Kitchener,"39 Sheldon Ave N , Kitchener, ON N2H 3M1, Canada",200,1,1,
2026-05-24T17:53:08Z,Zone 4 — London / Middlesex,Ingersoll,"390 Thomas St , Ingersoll, ON N5C 2G7, Canada",200,1,1,
2026-05-24T17:53:09Z,Zone 4 — London / Middlesex,Ingersoll,"390 Thomas St , Ingersoll, ON N5C 3J7, Canada",200,1,0,
2026-05-24T17:53:09Z,Zone 2 — Chatham-Kent,Mitchell's Bay,"39111 Mitchell Dr, Heights, MI 48313, USA",200,1,1,
2026-05-24T17:53:10Z,Zone 2 — Chatham-Kent,Dealtown,"393 University Ave , Toronto, ON M5G 1E6, Canada",200,1,1,
2026-05-24T17:53:11Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Elmira,"3969 Rd, Elmira, ON N3B 2Z3, Canada",200,1,1,
2026-05-24T17:53:12Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Woolwich,"3970 Rd, Elmira, ON N3B 2Z3, Canada",200,1,1,
2026-05-24T17:53:12Z,Zone 4 — London / Middlesex,St. Thomas,"399 S Edgeware Rd , St Thomas, ON N5P 4B8, Canada",200,1,1,
2026-05-24T17:53:13Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Waterloo,"4 Bast Pl , Waterloo, ON N2J 4G8, Canada",200,1,1,
2026-05-24T17:53:14Z,Zone 1 — Windsor / Essex County,Lakeshore,"4 Iroquois Rd , Leamington, ON N8H 3V7, Canada",200,1,1,
2026-05-24T17:53:14Z,Zone 4 — London / Middlesex,Springfield,"40 Roy Blvd , Brantford, ON N3R 7K2, Canada",200,1,1,
2026-05-24T17:53:15Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Guelph,"400 Michener Rd , Guelph, ON N1K 1E4, Canada",200,1,1,
2026-05-24T17:53:16Z,Zone 1 — Windsor / Essex County,Anderdon,"401 Magnetic Dr , North York, ON M3J 3H9, Canada",200,1,1,
2026-05-24T17:53:17Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Waterloo,"401 Weber St N , Waterloo, ON N2J 3J2, Canada",200,1,1,
2026-05-24T17:53:17Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Listowel,"4023 Line 80 RR, Listowel, ON N4W 3G9, Canada",200,6,1,
2026-05-24T17:53:18Z,Zone 4 — London / Middlesex,Komoka,"4026 Meadowbrook Dr , London, ON N6L 1C5, Canada",200,1,1,
2026-05-24T17:53:19Z,Zone 4 — London / Middlesex,Middlesex Centre,"4026 Meadowbrook Dr , London, ON N6L 1C9, Canada",200,1,0,
2026-05-24T17:53:20Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Palmerston,"405 Main St E , Palmerston, ON N0G 2P0, Canada",200,1,1,
2026-05-24T17:53:20Z,Zone 3 — Sarnia / Lambton County,Warwick,"4056 Meadowbrook Dr , London, ON N6L 1E4, Canada",200,1,1,
2026-05-24T17:53:21Z,Zone 4 — London / Middlesex,Thames Centre,"4063 Hamilton Rd , Dorchester, ON N0L 1G2, Canada",200,1,1,
2026-05-24T17:53:22Z,Zone 4 — London / Middlesex,Fingal,"4090 Ridgeway Dr , Mississauga, ON L5L 5X5, Canada",200,1,1,
2026-05-24T17:53:22Z,Zone 4 — London / Middlesex,Ailsa Craig,"4093 Meadowbrook Dr , London, ON N6L 1G2, Canada",200,1,1,
2026-05-24T17:53:23Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Kitchener,"41 Ardelt Pl. , Kitchener, ON N2C 2C8, Canada",200,1,1,
2026-05-24T17:53:24Z,Zone 1 — Windsor / Essex County,Harrow,"41 Meyer Aly , Essex, ON N0R 1G0, Canada",200,1,1,
2026-05-24T17:53:25Z,Zone 3 — Sarnia / Lambton County,Thedford,"41 Shelley Rd & 2, Richmond Hill, ON L4C 5G4, Canada",200,1,1,
2026-05-24T17:53:25Z,Zone 3 — Sarnia / Lambton County,Brigden,"414 Beards Ln , Woodstock, ON N4S 7W3, Canada",200,1,1,
2026-05-24T17:53:26Z,Zone 5 — Woodstock / Oxford County,Woodstock,"414 Beards Ln , Woodstock, ON N4S 7W3, Canada",200,1,0,
2026-05-24T17:53:27Z,Zone 1 — Windsor / Essex County,Tecumseh,"4145 7th Concession Rd , Tecumseh, ON N9A 6J3, Canada",200,1,1,
2026-05-24T17:53:27Z,Zone 3 — Sarnia / Lambton County,Petrolia,"4159 Petrolia Line , Petrolia, ON N0N 1R0, Canada",200,1,1,
2026-05-24T17:53:28Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Waterloo,"416 Cadbury Ct , Waterloo, ON N2K 3G8, Canada",200,1,1,
2026-05-24T17:53:29Z,Zone 1 — Windsor / Essex County,Wheatley,"423 Highway 36 North , Lindsay, ON K9V 4R3, Canada",200,1,1,
2026-05-24T17:53:30Z,Zone 3 — Sarnia / Lambton County,Dawn-Euphemia,"4247 Oil Heritage Rd , Petrolia, ON N0N 1R0, Canada",200,1,1,
2026-05-24T17:53:30Z,Zone 4 — London / Middlesex,London,"425 First St , London, ON N5W 5K5, Canada",200,1,1,
2026-05-24T17:53:31Z,Zone 2 — Chatham-Kent,Thamesville,"428 Millen Rd , Stoney Creek, ON L8E 3N9, Canada",200,1,1,
2026-05-24T17:53:32Z,Zone 4 — London / Middlesex,Dorchester,"4327 Hamilton Rd , Dorchester, ON N0L 1G3, Canada",200,1,1,
2026-05-24T17:53:33Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Drayton,"4341, 104 50 St , Drayton Valley, AB T7A 1M4, Canada",200,1,1,
2026-05-24T17:53:33Z,Zone 5 — Woodstock / Oxford County,East Zorra-Tavistock,"436455 43rd Line Rr, Embro, ON N0J 1J0, Canada",200,1,0,
2026-05-24T17:53:34Z,Zone 5 — Woodstock / Oxford County,Drumbo,"4380 Harvester Rd , Burlington, ON L7L 4X2, Canada",200,1,1,
2026-05-24T17:53:35Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Ayr,"44 Stanley St , Ayr, ON N0B 1E0, Canada",200,1,1,
2026-05-24T17:53:35Z,Zone 2 — Chatham-Kent,Chatham,"444 Riverview Dr , Chatham-Kent, ON N7M 0N2, Canada",200,1,1,
2026-05-24T17:53:36Z,Zone 1 — Windsor / Essex County,Stoney Point,"444 Seaman St , Stoney Creek, ON L8E 2V9, Canada",200,1,1,
2026-05-24T17:53:37Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Guelph,"45 Airpark Pl , Guelph, ON N1L 1B2, Canada",200,1,1,
2026-05-24T17:53:38Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Kitchener,"45 Bleams Rd , Kitchener, ON N2C 2G1, Canada",200,1,1,
2026-05-24T17:53:38Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Guelph,"45 Dawson Rd , Guelph, ON N1H 1B1, Canada",200,1,1,
2026-05-24T17:53:39Z,Zone 4 — London / Middlesex,West Lorne,"45 Dawson Rd , Guelph, ON N1H 1B1, Canada",200,1,0,
2026-05-24T17:53:40Z,Zone 3 — Sarnia / Lambton County,Mooretown,"45 Dr, Orillia, ON L3V 0T7, Canada",200,9,8,
2026-05-24T17:53:41Z,Zone 4 — London / Middlesex,London,"45 Meg Dr , London, ON N6E 2V2, Canada",200,1,1,
2026-05-24T17:53:41Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Waterloo,"45 Northfield Dr W , Waterloo, ON N2L 4E6, Canada",200,1,1,
2026-05-24T17:53:42Z,Zone 1 — Windsor / Essex County,Windsor,"4510 Rhodes Dr , Windsor, ON N8W 5K5, Canada",200,1,1,
2026-05-24T17:53:43Z,Zone 1 — Windsor / Essex County,Windsor,"4525 Rhodes Dr , Windsor, ON N8W 5R8, Canada",200,1,1,
2026-05-24T17:53:43Z,Zone 5 — Woodstock / Oxford County,Woodstock,"454 Innovation Way , Woodstock, ON N4V 0A2, Canada",200,1,1,
2026-05-24T17:53:44Z,Zone 5 — Woodstock / Oxford County,Woodstock,"454 Innovation Way , Woodstock, ON N4V 0B9, Canada",200,1,0,
2026-05-24T17:53:45Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Guelph,"458 Massey Rd , Guelph, ON N1K 1B1, Canada",200,1,1,
2026-05-24T17:53:46Z,Zone 5 — Woodstock / Oxford County,Woodstock,"460 Industrial Ave , Woodstock, ON N4S 7L1, Canada",200,1,1,
2026-05-24T17:53:46Z,Zone 5 — Woodstock / Oxford County,Zorra,"460 Industrial Ave , Woodstock, ON N4S 7L1, Canada",200,1,0,
2026-05-24T17:53:47Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Cambridge,"465 Pinebush Rd , Cambridge, ON N1T 2J4, Canada",200,1,1,
2026-05-24T17:53:48Z,Zone 2 — Chatham-Kent,Thamesville,"465 Pinebush Rd , Cambridge, ON N1T 2J4, Canada",200,1,0,
2026-05-24T17:53:48Z,Zone 1 — Windsor / Essex County,Emeryville,"467 Speers Rd , Oakville, ON L6K 3S4, Canada",200,1,1,
2026-05-24T17:53:49Z,Zone 4 — London / Middlesex,Bayham,"46B Shakespeare St, ON N0J 1T0, Canada",200,1,1,
2026-05-24T17:53:50Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Guelph,"473 Elmira Rd N , Guelph, ON N1K 1C2, Canada",200,1,1,
2026-05-24T17:53:51Z,Zone 1 — Windsor / Essex County,Stoney Point,"477 Richmond St W , Toronto, ON M5V 3E7, Canada",200,1,1,
2026-05-24T17:53:51Z,Zone 1 — Windsor / Essex County,Windsor,"4790 North Service Rd E , Windsor, ON N8T 3P3, Canada",200,1,1,
2026-05-24T17:53:52Z,Zone 1 — Windsor / Essex County,Windsor,"4790 North Service Rd E , Windsor, ON N8W 5R7, Canada",200,1,0,
2026-05-24T17:53:53Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Cambridge,"48 Queen St E , Cambridge, ON N3C 2B9, Canada",200,1,1,
2026-05-24T17:53:53Z,Zone 4 — London / Middlesex,Thames Centre,"480 Sovereign Rd , London, ON N6M 1A4, Canada",200,1,1,
2026-05-24T17:53:54Z,Zone 1 — Windsor / Essex County,Emeryville,"480 Tapscott Rd , Scarborough, ON M1B 1W3, Canada",200,1,1,
2026-05-24T17:53:55Z,Zone 1 — Windsor / Essex County,Stoney Point,"485 Grays Rd , Hamilton, ON L8E 2Z5, Canada",200,1,1,
2026-05-24T17:53:56Z,Zone 1 — Windsor / Essex County,Lakeshore,"499 Notre Dame St , Belle River, ON N8L 1K8, Canada",200,1,1,
2026-05-24T17:53:56Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Ayr,"5 Cochran Dr , Ayr, ON N0B 1E0, Canada",200,1,1,
2026-05-24T17:53:57Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,North Dumfries,"5 Cochran Drive, , Ayr, ON N0B 1E0, Canada",200,1,0,
2026-05-24T17:53:58Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Kitchener,"5 Forwell Rd , Kitchener, ON N2B 1W3, Canada",200,1,1,
2026-05-24T17:53:59Z,Zone 4 — London / Middlesex,Ailsa Craig,"50 Fasken Dr 2, 3, 4, Etobicoke, ON M9W 1K5, Canada",200,1,0,
2026-05-24T17:53:59Z,Zone 3 — Sarnia / Lambton County,Forest,"50 King St W , Forest, ON N0N 1J0, Canada",200,1,1,
2026-05-24T17:54:00Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Palmerston,"50 Minto Rd , Palmerston, ON N0G 2P0, Canada",200,1,1,
2026-05-24T17:54:01Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Kitchener,"50 Pl, Kitchener, ON N2E 2C3, Canada",200,9,9,
2026-05-24T17:54:02Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Kitchener,"500 Bingemans Centre Dr, Kitchener, ON N2B 3X9, Canada",200,1,1,
2026-05-24T17:54:02Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Waterloo,"500 Trillium Dr , Kitchener, ON N2R 1A7, Canada",200,1,1,
2026-05-24T17:54:03Z,Zone 3 — Sarnia / Lambton County,Wyoming,"502 Front St , Wyoming, ON N0N 1T0, Canada",200,1,1,
2026-05-24T17:54:04Z,Zone 4 — London / Middlesex,Adelaide-Metcalfe,"51 Front St E , Strathroy, ON N7G 1Y5, Canada",200,1,1,
2026-05-24T17:54:04Z,Zone 4 — London / Middlesex,Strathroy-Caradoc,"51 Front St E , Strathroy, ON N7G 1Y5, Canada",200,1,0,
2026-05-24T17:54:05Z,Zone 3 — Sarnia / Lambton County,Sarnia,"510 Pine St , Port Huron, MI 48060, USA",200,1,1,
2026-05-24T17:54:06Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Cambridge,"510 Thompson Dr , Cambridge, ON N1T 2K8, Canada",200,1,1,
2026-05-24T17:54:07Z,Zone 3 — Sarnia / Lambton County,Sombra,"5100 S Service Rd , Burlington, ON L7L 6A5, Canada",200,1,1,
2026-05-24T17:54:07Z,Zone 4 — London / Middlesex,Springfield,"51195 Ron McNeil Line , Springfield, ON N0L 2J0, Canada",200,1,1,
2026-05-24T17:54:08Z,Zone 6 — Kitchener / Waterloo / Cambridge / Guelph,Breslau,"5134 Fountain St N , Breslau, ON N0B 1M0, Canada",200,1,1,
2026-05-24T17:54:09Z,Zone 2 — Chatham-Kent,Merlin,"516 John St N , Aylmer, ON N5H 2S8, Canada",200,1,1,
